ID;County;Site_Name;Easting;Northing;Depth;New_Code;Sample_Date;pH;T;O(0);Eh;Alkalinity;N(-3);N(3);N(5);P;C(-4);Si;Cl;F;S(6);Na;K;Mg;Ca;Fe;Mn;B;Al;Cr;Ni;Cu;Zn;As;Cd;Sb;Ba;Pb;U;Hg;Co;Mo;Sr;Ag;Be
9539;Wexford;Gorey WS (Barnadown BH);313760;155773;;IE_SE_G_0071_3300_0006;05/08/14;6.7;11.2;6.7;181;70;-0.02;-0.013;27.01;0.012;-1.5;17;27;..11;18;17;1.5;11;37;11;-5;11;-10;-1;-1;-1;-1;-1;0;-1;8;-1;-1;-0.05;-1;-1;110;nd;-1
9540;Kilkenny;Bennettsbridge RWS (BH2);254752;144659;;IE_SE_G_0128_1500_0004;05/08/14;7.2;13.1;12;131;200;0.028;-0.013;21.7;0.011;1.8;6;25;0.2;21;11;2.8;20;100;-10;-5;17;-10;-1;1;3;11;-1;0;-1;21;-1;2.1;-0.05;-1;-1;130;nd;-1
9541;Kilkenny;Thomastown WS (BH 9 - GAA Grounds);259036;141467;;IE_SE_G_0128_1500_0019;05/08/14;7.1;16.3;0.4;138;195;0.67;0.112;16.24;0.037;2;8;32;-0.2;36;15;3.6;20;110;16;4800;31;-10;-1;4;8;25;-1;0;-1;240;1.2;3.3;-0.05;11;-1;220;nd;-1
9542;Carlow;Glynn/St. Mullins (GWS);278244;141332;;IE_SE_G_0152_0100_0003;05/08/14;6;10.4;8.8;185;12;0.031;-0.013;-0.9;0.028;-1.5;8;9;-0.2;3;5.6;-0.3;1;4.6;-10;-5;-10;37;-1;-1;-1;2;-1;0;-1;3;-1;1.9;-0.05;-1;-1;11;nd;-1
9543;Kilkenny;Graiguenamanagh ;270599;141300;;IE_SE_G_0152_1500_0010;05/08/14;6.4;13.4;8.3;153;7;0.028;-0.013;6.2;-0.01;2.2;8;15;-0.2;4;7.8;0.8;1.6;3.4;15;-5;-10;43;-1;-1;1;4;2.5;0;-1;7;-1;-1;-0.05;-1;-1;14;nd;-1
9544;Carlow;Leighlinbridge WS (BH 1);268401;165250;;IE_SE_G_0157_0100_0005;05/08/14;7.3;14.7;3.2;188;137;-0.02;-0.013;11.07;-0.01;-1.5;7;34;0.2;19;17;1;18;71;14;-5;14;-10;-1;-1;-1;3;-1;0;-1;2;-1;2.5;-0.05;-1;-1;220;nd;-1
9545;Carlow;Baganelstown PWS (BHC);270891;161940;;IE_SE_G_0160_0100_0001;05/08/14;7.1;11.5;7.7;186;173;-0.02;-0.013;42.96;0.015;-1.5;9;23;-0.2;24;11;2.7;17;100;-10;-5;24;-10;-1;-1;-1;5;-1;0;-1;11;-1;5.2;-0.05;-1;-1;150;nd;-1
9546;Kilkenny;Paulstown;266049;157289;;IE_SE_G_0165_1500_0014;05/08/14;6.7;11.1;7.1;189;161;-0.02;-0.013;20.81;0.016;-1.5;6;26;-0.2;14;11;2.6;10;98;11;-5;20;-10;-1;-1;-1;2;-1;0;-1;12;-1;1.2;-0.05;-1;-1;120;nd;-1
9547;Mayo;Cong;114750;255457;;IE_WE_G_0019_1200_0006;05/08/14;8.2;17.1;8.6;95;58;-0.02;-0.013;1.28;-0.01;4.5;1;21;-0.2;6;9.6;1.4;2.8;36;21;-5;-10;-10;-1;-1;-1;1;-1;0;-1;36;-1;-1;-0.05;-1;-1;120;nd;-1
9548;Mayo;Cregduff Spring;122332;263270;;IE_WE_G_0019_2200_0007;05/08/14;6.9;11;1;130;214;-0.02;-0.013;3.59;0.021;2.3;5;24;-0.2;6;10;2.5;7.9;120;34;-5;12;-10;-1;-1;-1;-1;-1;0;-1;33;-1;-1;-0.05;-1;-1;340;nd;-1
9549;Mayo;Kilmaine;123915;258238;;IE_WE_G_0019_2200_0015;05/08/14;7.1;11.1;2.6;144;222;0.062;0.164;6.86;0.032;1.9;7;26;0.2;8;11;3.5;9;130;67;63;14;-10;-1;-1;-1;-1;-1;0;-1;43;-1;-1;-0.05;-1;-1;270;nd;-1
9550;Galway;Bunatubber;132712;242123;;IE_WE_G_0020_1200_0004;05/08/14;7;10.6;2.2;144;212;-0.02;-0.013;7.53;0.018;1.5;6;24;0.3;12;11;1.9;9.1;120;-10;-5;13;-10;-1;-1;-1;1;-1;0.1;-1;25;-1;1.2;-0.05;-1;-1;680;nd;-1
9551;Galway;Corrandulla;135997;238558;;IE_WE_G_0020_1200_0008;05/08/14;7.1;11.9;3.9;117;183;0.049;0.082;2.37;0.01;4.9;4;23;0.3;11;10;2.8;6.9;110;40;93;14;-10;-1;-1;-1;3;-1;0;-1;27;-1;1.7;-0.05;-1;-1;520;nd;-1
9552;Tipperary South;Inchirourke;227094;162773;;IE_SE_G_0119_3700_0006;06/08/14;6.9;15.4;6.3;138;244;-0.02;-0.013;27.9;-0.01;-1.5;6;20;-0.2;15;9.1;2.2;26;120;-10;-5;27;-10;-1;-1;5;17;-1;0;-1;40;-1;-1;-0.05;-1;-1;120;nd;-1
9553;Tipperary North;Kilmakill;220099;161200;;IE_SE_G_0131_3700_0004;06/08/14;6.7;10.5;3.3;91;237;-0.02;-0.013;27.9;0.01;3.7;6;20;0.2;29;8;4.1;23;120;19;12;62;-10;-1;2;12;34;-1;0;-1;150;-1;2;-0.05;-1;-1;150;nd;-1
9554;Tipperary South;Toberadorah Springs;207999;149600;;IE_SE_G_0131_3700_0012;06/08/14;6.8;10.3;7.1;155;222;-0.02;-0.013;27.46;-0.01;-1.5;5;21;-0.2;12;8.6;2.8;12;130;-10;-5;23;-10;-1;-1;-1;2;-1;0;-1;170;-1;-1;-0.05;-1;-1;160;nd;-1
9555;Kildare;Curragh Camp  Hare Park;276996;211572;;IE_SE_G_0133_1400_0005;06/08/14;6.9;11.1;6.6;191;220;-0.02;-0.013;18.6;-0.01;-1.5;7;20;-0.2;21;16;2.3;12;130;-10;-5;70;-10;-1;-1;5;5;-1;0;-1;76;-1;-1;-0.05;-1;-1;200;nd;-1
9556;Kildare;Curragh Camp  McDonagh Well;278816;211615;;IE_SE_G_0133_1400_0006;06/08/14;6.9;10.7;8.8;188;220;-0.02;-0.013;22.59;-0.01;-1.5;9;20;-0.2;18;11;0.8;15;120;13;-5;21;-10;1;-1;-1;12;-1;0;-1;40;-1;-1;-0.05;-1;-1;220;nd;-1
9557;Kildare;Monasterevin (Ballykelly BHA);264114;212335;;IE_SE_G_0153_1400_0009;06/08/14;7.1;10.7;7;189;207;-0.02;-0.013;3.23;-0.01;-1.5;8;14;0.2;34;7.6;1.3;28;93;11;13;11;-10;-1;2;-1;15;-1;0;-1;6;-1;6.4;-0.05;-1;-1;220;nd;-1
9558;Tipperary North;Thurles WS (Tobernaloo);210067;158326;;IE_SE_G_0158_3700_0009;06/08/14;7;13;7.4;132;205;0.03;-0.013;23.03;-0.01;-1.5;5;20;-0.2;14;9.6;1.9;22;110;11;-5;29;-10;-1;-1;10;79;-1;0;-1;190;-1;-1;-0.05;-1;-1;170;nd;-1
9559;Galway;Ballygar;176525;252950;;IE_SH_G_0028_1200_0002;06/08/14;6.9;11.9;0.9;179;220;-0.02;0.039;3.71;-0.01;2.8;5;18;0.2;9;9;4;6.1;130;12;70;13;-10;-1;3;10;31;-1;0.2;-1;46;-1;-1;-0.05;-1;-1;220;nd;-1
9560;Longford;Newtown Cashel;203435;258272;;IE_SH_G_0091_2000_0001;06/08/14;7;10.5;3.3;355;227;-0.02;-0.013;10.63;-0.01;-1.5;7;17;-0.2;11;8.5;1.3;21;110;-10;-5;11;-10;-1;4;9;19;-1;0.1;-1;26;-1;1.7;-0.05;-1;-1;150;nd;-1
9561;Roscommon;Ballinaguard Spring (Roscommon Central);187435;261877;;IE_SH_G_0091_2600_0003;06/08/14;6.8;10.5;2.5;310;212;-0.02;0.036;6.59;-0.01;3.9;5;18;0.2;9;9.5;2.3;9.7;120;13;-5;13;-10;-1;-1;-1;3;-1;0;-1;45;-1;1.1;-0.05;-1;-1;190;nd;-1
9562;Roscommon;Toberreeoge Spring (knockcroghery);193375;259772;;IE_SH_G_0091_2600_0015;06/08/14;7;10.3;5.2;301;195;-0.02;-0.013;10.63;0.018;-1.5;6;14;-0.2;7;7.3;1;8.3;100;-10;-5;-10;-10;-1;-1;-1;1;-1;0;-1;13;-1;1.5;-0.05;-1;-1;180;nd;-1
9563;Roscommon;Killeglin (South Roscommon);188681;240444;;IE_SH_G_0225_2600_0010;06/08/14;7.1;11;2.6;147;195;0.021;-0.013;13.29;-0.01;3.3;4;16;-0.2;9;7.2;3.3;10;100;15;-5;11;-10;-1;-1;-1;2;-1;0;-1;12;-1;-1;-0.05;-1;-1;130;nd;-1
9564;Roscommon;Mount Talbot;182030;252372;;IE_SH_G_0225_2600_0012;06/08/14;6.9;10.3;2.5;225;227;-0.02;-0.013;8.86;0.01;2.5;6;16;0.2;9;7.8;2.1;8.7;130;16;-5;12;-10;-1;-1;-1;3;-1;0;-1;21;-1;1.3;-0.05;-1;-1;180;nd;-1
9565;Tipperary South;Coolmore (Stud BH);222794;140167;;IE_SE_G_0040_3700_0001;07/08/14;6.9;11.1;4.8;40;220;-0.02;-0.013;18.6;-0.01;-1.5;6;18;-0.2;10;7.7;2;17;110;-10;-5;15;-10;-1;-1;3;18;-1;0;-1;81;-1;-1;-0.05;-1;-1;140;nd;-1
9566;Tipperary South;Fethard RWS (Laffansbridge);219100;146620;;IE_SE_G_0040_3700_0004;07/08/14;7.5;16.8;7.3;16;92;-0.02;-0.013;24.8;-0.01;-1.5;4;23;0.4;215;11;2.5;11;130;17;-5;27;-10;-1;10;3;18;-1;0.1;1.2;38;-1;8.8;-0.05;-1;16;520;nd;-1
9567;Tipperary South;Fethard RWS (Mullinbawn);222464;134420;;IE_SE_G_0040_3700_0005;07/08/14;7;11.1;5.4;-1;210;-0.02;-0.013;12.84;0.019;1.5;6;18;0.2;10;8.1;2.4;16;100;-10;-5;13;-10;-1;-1;-1;2;-1;0;-1;50;-1;1.3;-0.05;-1;-1;150;nd;-1
9568;Laois;Knocks;236943;200046;;IE_SE_G_0047_1600_0007;07/08/14;6.9;10.3;5.6;193;131;-0.02;-0.013;11.51;-0.01;-1.5;8;12;-0.2;8;6.5;1.5;5.5;75;-10;-5;11;-10;-1;2;1;16;-1;0;-1;700;-1;-1;-0.05;-1;-1;140;nd;-1
9569;Laois;Mountmellick WS (Derrygile);245145;205809;;IE_SE_G_0107_1600_0009;07/08/14;6.7;11.5;7;69;229;0.056;-0.013;23.91;-0.01;-1.5;8;18;0.2;32;11;1.9;13;140;-10;-5;51;-10;-1;2;-1;45;-1;0;-1;210;-1;-1;-0.05;-1;-1;1600;nd;-1
9570;Tipperary South;Fethard RWS (Coalbrook BH);227291;151163;;IE_SE_G_0126_3700_0003;07/08/14;7.2;10.9;9.3;30;110;0.088;-0.013;-0.9;-0.01;-1.5;11;13;-0.2;22;11;5.2;16;47;74;370;22;-10;-1;2;-1;5;-1;0;-1;80;-1;-1;-0.05;-1;-1;220;nd;-1
9571;Laois;Portarlington PWS (Lough BHA);254062;208593;;IE_SE_G_0153_1600_0010;07/08/14;6.8;11.1;0.9;166;210;-0.02;-0.013;14.61;-0.01;1.7;7;22;0.2;24;10;2.9;12;130;-10;-5;28;-10;-1;2;11;25;-1;0;-1;150;-1;1.6;-0.05;-1;-1;290;nd;-1
9572;Laois;Portlaoise WS (Derrygannon BH);250055;200841;;IE_SE_G_0153_1600_0011;07/08/14;6.9;10.7;1.7;150;193;-0.02;0.013;20.35;-0.01;-1.5;7;25;0.2;16;11;1.8;11;110;14;150;15;-10;-1;9;4;48;-1;0;-1;71;-1;2.2;-0.05;2;-1;190;nd;-1
9573;Laois;Portlaoise WS (Meelick BH);247895;197081;;IE_SE_G_0170_1600_0012;07/08/14;6.9;11.2;2;153;220;-0.02;-0.013;15.94;-0.01;1.5;7;29;0.2;26;14;2.7;14;120;11;-5;25;-10;-1;-1;24;23;-1;0;-1;100;1.3;6.5;-0.05;-1;-1;250;nd;-1
9574;Monaghan;Tydavnet (PWA);257259;340427;;IE_NB_G_0014_2400_0010;11/08/14;6.9;11.2;0.2;80;229;0.22;-0.013;-0.9;-0.01;-1.5;18;19;0.7;18;75;6.6;63;170;1100;170;310;-10;-1;1;-1;20;-1;0;-1;67;-1;-1;-0.05;-1;-1;6700;nd;-1
9575;Donegal;Culdaff;253877;448655;;IE_NW_G_0050_0600_0001;11/08/14;7.1;10.5;1.5;417;200;-0.02;-0.013;8.41;-0.01;-1.5;9;38;0.2;30;21;3.2;25;93;17;-5;17;-10;-1;-1;5;12;-1;0;-1;-1;-1;2.3;-0.05;-1;-1;720;nd;-1
9576;Cavan;Miltown Well;234823;312195;;IE_NW_G_0063_0200_0004;11/08/14;6.9;12.8;0.2;61;156;0.25;-0.013;-0.9;-0.01;-1.5;21;23;0.7;863;32;3;68;270;1400;21;290;-10;-1;-5;-1;21;-1;0;-1;110;-1;-1;-0.05;-1;-1;8600;nd;-1
9577;Monaghan;Cavanreagh BH1;248782;319833;;IE_NW_G_0063_2400_0002;11/08/14;6.8;11.4;0.5;132;234;0.065;-0.013;-0.9;-0.01;-1.5;11;15;0.2;93;12;1.7;34;120;370;150;38;-10;-1;-1;6;28;-1;0.1;-1;74;-1;-1;-0.05;-1;-1;990;nd;-1
9578;Donegal;Tir na League;246250;446455;;IE_NW_G_0078_0600_0005;11/08/14;6.9;11.6;6.3;187;153;-0.02;-0.013;9.74;-0.01;-1.5;10;28;-0.2;22;16;3.5;16;85;10;-5;16;-10;-1;-1;6;14;-1;0.1;-1;8;-1;-1;-0.05;-1;-1;370;nd;-1
9579;Cork;Banteer PWS (Poulgorm Spring);140013;98706;;IE_SW_G_0018_0500_0004;11/08/14;7.1;10.4;3.4;15;133;-0.02;-0.013;12.4;-0.01;-1.5;6;20;-0.2;5;10;1.3;3.8;77;-10;-5;12;-10;-1;-1;-1;3;-1;0;-1;12;-1;-1;-0.05;-1;-1;86;nd;-1
9580;Cork;Allow RWSS (BH1);139355;113873;;IE_SW_G_0070_0500_0001;11/08/14;6.8;11.6;1.3;13;88;0.084;-0.013;-0.9;0.011;-1.5;15;24;-0.2;12;19;3;13;32;380;390;33;-10;-1;-1;-1;11;-1;0;-1;15;-1;-1;-0.05;-1;-1;340;nd;-1
9581;Cork;Millstreet PWS (Finnow Spring);126029;90948;;IE_SW_G_0070_0500_0021;11/08/14;7.7;11.3;8.3;5;72;-0.02;-0.013;6.64;-0.01;-1.5;10;14;-0.2;4;9;0.7;4.8;38;-10;-5;-10;-10;-1;-1;-1;-1;-1;0;-1;19;-1;-1;-0.05;-1;-1;61;nd;-1
9582;Cork;Mountnorth PWS;150670;102721;;IE_SW_G_0082_0500_0023;11/08/14;6.9;11.7;4;25;171;-0.02;-0.013;26.13;-0.01;-1.5;7;23;-0.2;15;10;1.3;13;100;-10;-5;11;-10;-1;-1;2;3;-1;0.1;-1;7;-1;1.7;-0.05;-1;-1;110;nd;-1
9583;Monaghan;The Wood;267929;335904;;IE_NB_G_0012_2400_0008;12/08/14;7.1;11.2;0.8;23;195;0.2;-0.013;-0.9;nr;-1.5;11;20;0.3;21;20;1.8;21;86;1200;200;63;-10;-1;1;-1;2;4.3;0;-1;160;-1;-1;-0.05;-1;1.9;940;nd;-1
9584;Monaghan;Cappog Bridge;263825;335589;;IE_NB_G_0013_2400_0001;12/08/14;6.9;11.2;0.6;57;210;0.14;-0.013;-0.9;-0.01;-1.5;13;22;0.3;27;15;1.4;23;100;1200;59;50;-10;-1;1;-1;3;1.6;0;-1;110;-1;-1;-0.05;-1;1;1300;nd;-1
9585;Louth;Carlingford;319252;310896;;IE_NB_G_0015_2100_0003;12/08/14;7;10.7;9.1;193;151;-0.02;-0.013;12.84;-0.01;-1.5;14;21;-0.2;12;12;1.6;6.4;95;-10;-5;23;-10;-1;-1;7;27;-1;0;-1;6;-1;-1;-0.05;-1;-1;460;nd;-1
9586;Monaghan;Monanny;284131;305452;;IE_NB_G_0016_2400_0006;12/08/14;7.2;11;7.1;121;120;-0.02;-0.013;6.64;-0.01;-1.5;9;24;-0.2;18;13;2.3;7.4;85;19;31;14;-10;-1;-1;-1;2;-1;0;-1;110;-1;-1;-0.05;-1;-1;120;nd;-1
9587;Monaghan;Spring Lake;286001;303727;;IE_NB_G_0016_2400_0007;12/08/14;7.1;10.3;1.4;116;167;-0.02;-0.013;5.31;-0.01;-1.5;9;19;0.4;11;49;1.9;11;60;16;20;84;-10;-1;-1;1;14;3.7;0;1.4;170;-1;1.4;-0.05;-1;1.5;160;nd;-1
9588;Meath;Kilmainhamwood;277851;289335;;IE_NB_G_0019_2300_0007;12/08/14;7;11.1;1;136;128;-0.02;-0.013;3.72;-0.01;-1.5;10;11;-0.2;9;9.3;1.1;22;50;14;-5;-10;-10;-1;1;10;24;-1;0;-1;120;1.3;-1;-0.05;-1;-1;110;nd;-1
9589;Louth;Ardtullybeg;319577;306271;;IE_NB_G_0024_2100_0001;12/08/14;7;11;8.3;192;188;-0.02;-0.013;23.91;-0.01;-1.5;17;28;0.2;17;16;2.1;11;120;10;-5;32;-10;1;-1;13;33;-1;0;-1;19;-1;-1;-0.05;-1;-1;350;nd;-1
9590;Donegal;Pettigo;210538;368362;;IE_NW_G_0011_0600_0004;12/08/14;7.3;11.1;2.7;76;176;0.026;-0.013;-0.9;-0.01;-1.5;12;20;-0.2;34;16;3.9;30;66;41;24;15;-10;-1;4;5;9;6.7;0;2.3;50;-1;-1;-0.05;1.6;1.6;320;nd;-1
9591;Donegal;Parkhill (Ballyshannon);189321;363851;;IE_NW_G_0072_0600_0003;12/08/14;7.3;12;7.7;99;154;-0.02;-0.013;3.32;-0.01;3.6;5;26;-0.2;12;15;1.9;22;68;45;11;14;-10;-1;-1;-1;1;-1;0;-1;37;-1;1.1;-0.05;-1;-1;160;nd;-1
9592;Cork;Kilworth PWS (Killally) ;183211;103909;;IE_SW_G_0025_0500_0020;12/08/14;6.2;11.2;6.7;268;49;0.021;-0.013;19.04;0.012;-1.5;11;16;-0.2;6;10;1.8;6.8;27;14;-5;-10;-10;-1;4;15;44;-1;0;-1;58;-1;-1;-0.05;-1;-1;51;nd;-1
9593;Cork;Mitchelstown PWS (South);181040;109989;;IE_SW_G_0047_0500_0022;12/08/14;6.5;10.9;5.7;15;73;-0.02;-0.013;21.7;0.013;-1.5;9;24;-0.2;8;12;1.6;5.2;46;-10;-5;-10;-10;-1;-1;2;4;-1;0;-1;150;-1;-1;-0.05;-1;-1;82;nd;-1
9594;Cork;Glanworth PWS (Tobermore);176254;107677;;IE_SW_G_0082_0500_0017;12/08/14;7;10.5;5.7;-18;183;0.02;-0.013;53.14;0.01;-1.5;6;21;-0.2;14;10;3.1;12;120;11;-5;20;-10;-1;-1;-1;5;-1;0;-1;27;-1;-1;-0.05;-1;-1;120;nd;-1
9595;Cork;Kildorrery WS;172292;110794;;IE_SW_G_0082_0500_0019;12/08/14;7;12.4;2.9;-12;173;-0.02;-0.013;25.69;-0.01;1.7;7;37;-0.2;15;18;4.1;7.6;110;-10;-5;15;-10;-1;-1;2;9;-1;0;-1;16;-1;1.6;-0.05;-1;-1;180;nd;-1
9596;Cork;Shanballymore PWS (Doneraile);166242;107358;;IE_SW_G_0082_0500_0024;12/08/14;6.8;10.7;4.5;-18;165;0.021;-0.013;26.13;0.012;-1.5;7;22;-0.2;17;9.7;1.2;6.1;110;-10;-5;13;-10;-1;2;1;6;-1;0.2;-1;9;-1;2.7;-0.05;-1;-1;110;nd;-1
9597;Cork;Crookstown (BH3);143100;66200;;IE_SW_G_0094_0500_0012;12/08/14;6.2;10.9;4;102;43;-0.02;-0.013;16.39;0.04;-1.5;5;19;-0.2;10;8.3;2.8;4.8;26;-10;-5;20;-10;-1;-1;8;18;-1;0;-1;18;-1;-1;-0.05;-1;-1;46;nd;-1
9598;Leitrim;Manorhamilton;183683;338569;;IE_WE_G_0042_1700_0003;12/08/14;7.7;10.1;10.5;108;153;-0.02;-0.013;3.45;0.012;2.2;2;11;-0.2;6;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
9599;Sligo;Calry;175861;338344;;IE_WE_G_0042_2700_0001;12/08/14;8.4;11.3;10.5;94;142;-0.02;-0.013;1.28;-0.01;-1.5;4;14;0.2;7;7.7;0.4;8.6;70;-10;-5;-10;-10;-1;-1;-1;-1;-1;0;-1;21;-1;-1;-0.05;-1;-1;500;nd;-1
9600;Sligo;Tobernalt;171030;332881;;IE_WE_G_0042_2700_0003;12/08/14;7;10.2;8.2;123;153;-0.02;-0.013;10.63;0.044;1.8;5;21;0.4;25;12;1.8;7.5;95;-10;-5;15;-10;-1;2;1;2;-1;0;-1;16;-1;-1;-0.05;-1;-1;280;nd;-1
9601;Leitrim;Kinlough/Tullaghan;183022;348241;;IE_WE_G_0060_1700_0002;12/08/14;7.6;10.7;9.5;98;73;-0.02;-0.013;1.46;0.011;2.6;4;12;-0.2;5;6.7;0.4;2.5;44;27;-5;-10;-10;-1;-1;2;3;-1;0;-1;49;-1;-1;-0.05;-1;-1;310;nd;-1
9602;Louth;Collon ;300232;281683;;IE_EA_G_0010_2100_0004;13/08/14;6.7;10.5;6.2;306;110;-0.02;-0.013;22.14;-0.01;-1.5;13;24;-0.2;23;14;12;13;59;13;-5;26;-10;-1;-1;3;8;-1;0;-1;240;-1;-1;-0.05;-1;-1;200;nd;-1
9603;Louth;Sheepgrange;301927;277503;;IE_EA_G_0010_2100_0008;13/08/14;7.3;11.2;3.1;269;122;-0.02;-0.013;41.63;-0.01;-1.5;11;25;-0.2;23;13;1;14;75;-10;13;13;-10;-1;8;1;150;-1;0;2.8;19;-1;2;-0.05;-1;-1;170;nd;-1
9604;Louth;Tullyallen;302126;277842;;IE_EA_G_0010_2100_0009;13/08/14;7.1;12.1;2.4;281;134;-0.02;-0.013;27.01;-0.01;1.9;13;26;-0.2;19;14;1.7;18;65;21;-5;21;-10;-1;-1;33;58;-1;0.1;-1;30;5.8;-1;-0.05;-1;-1;200;nd;-1
9605;Louth;Ballymakenny;309129;277111;;IE_EA_G_0025_2100_0002;13/08/14;7;12;0.5;181;142;-0.02;-0.013;4.87;0.043;-1.5;10;22;-0.2;19;17;1.5;10;83;30;10;31;-10;-1;-1;1;6;-1;0.1;-1;10;-1;2.7;-0.05;-1;-1;200;nd;-1
9606;Louth;Drybridge ;306127;276045;;IE_EA_G_0025_2100_0005;13/08/14;7;10.4;6;661;134;-0.02;-0.013;12.84;0.042;2.3;9;33;-0.2;17;21;3.4;8.4;85;-10;-5;20;-10;1;-1;2;4;-1;0;-1;46;-1;-1;-0.05;-1;-1;150;nd;-1
9607;Cavan;Bawnboy;220817;318046;;IE_NW_G_0031_0200_0002;13/08/14;7.3;10.4;0.8;237;142;-0.02;-0.013;4.03;0.018;-1.5;7;15;-0.2;10;8.4;0.9;16;68;120;-5;14;-10;-1;2;-1;23;-1;0.1;-1;8;-1;-1;-0.05;-1;-1;320;nd;-1
9608;Roscommon;BoyleRockingham;184939;302872;;IE_SH_G_0048_2600_0006;13/08/14;6.9;11.1;5.9;346;198;-0.02;-0.013;4.21;0.026;2.7;6;16;0.2;13;8.9;2;6;130;17;-5;15;-10;-1;-1;10;51;-1;0.1;-1;19;-1;1.1;-0.05;-1;-1;610;nd;-1
9609;Roscommon;Keadew;190581;311870;;IE_SH_G_0105_2600_0009;13/08/14;7.4;10.1;3.4;646;163;-0.02;-0.013;5.76;0.033;-1.5;7;17;0.2;11;11;1.3;18;78;11;-5;14;-10;-1;-1;11;9;-1;0;-1;11;-1;2.5;-0.05;-1;-1;160;nd;-1
9610;Cork;Glanworth PWS (Dunmahon BH);177636;105536;;IE_SW_G_0025_0500_0016;13/08/14;6.3;11.2;9.6;101;40;-0.02;-0.013;23.03;0.057;-1.5;13;18;-0.2;4;11;1.8;4;26;24;-5;10;-10;-1;-1;4;7;-1;0;-1;48;-1;-1;-0.05;-1;-1;40;nd;-1
9611;Cork;Dromahane PWS;152709;95297;;IE_SW_G_0037_0500_0014;13/08/14;6;11.4;7.7;-24;51;0.028;-0.013;23.03;-0.01;-1.5;12;21;-0.2;13;13;1.4;8.5;31;18;-5;13;-10;3;12;9;25;-1;0;-1;76;1.5;-1;-0.05;-1;-1;60;nd;-1
9612;Cork;Fermoy PWS;177756;98385;;IE_SW_G_0037_0500_0015;13/08/14;6.9;13.9;13.6;37;128;-0.02;-0.013;30.11;0.011;-1.5;7;20;-0.2;12;11;1.5;6.7;92;-10;11;13;16;-1;-1;7;21;-1;0.1;-1;26;-1;-1;-0.05;-1;-1;120;nd;-1
9613;Cork;Castletownroche WS (Sp 2);168541;103656;;IE_SW_G_0082_0500_0007;13/08/14;6.8;11.3;7;632;185;-0.02;-0.013;38.09;-0.01;-1.5;8;23;3.1;15;12;1.5;8.5;120;-10;-5;19;-10;1;-1;200;24;-1;0.1;-1;18;1.3;1.3;-0.05;-1;-1;100;nd;-1
9614;Cork;Downing Bridge PWS;182342;101841;;IE_SW_G_0082_0500_0013;13/08/14;7;11.3;7.9;62;188;0.021;-0.013;40.3;-0.01;-1.5;7;24;-0.2;13;12;1.8;10;120;-10;-5;19;-10;1;-1;5;15;-1;0.1;-1;14;-1;-1;-0.05;-1;-1;87;nd;-1
9615;Sligo;Culfadda ;165617;312642;;IE_WE_G_0037_2700_0002;13/08/14;7;10.7;1;211;212;-0.02;-0.013;3.37;0.017;1.5;6;18;0.2;16;10;1.7;12;110;24;-5;20;-10;-1;-1;-1;-1;-1;0.1;-1;35;-1;1.1;-0.05;-1;-1;570;nd;-1
9616;Tipperary South;Kilcoran ;198376;121637;;IE_SE_G_0024_3700_0008;14/08/14;6.1;11;5.8;11;37;-0.02;-0.013;1.82;-0.01;-1.5;7;17;-0.2;5;9.3;1.2;7;15;-10;6;-10;-10;-1;2;2;11;-1;0;-1;46;-1;-1;-0.05;-1;-1;30;nd;-1
9617;Tipperary South;Poulalee;208100;114000;;IE_SE_G_0040_3700_0009;14/08/14;7.1;10.9;5;-3;133;-0.02;-0.013;15.94;-0.01;1.6;5;15;-0.2;8;6.7;1;8.2;77;-10;-5;11;-10;1;-1;-1;11;-1;0.1;-1;11;-1;1.1;0.06;-1;-1;120;nd;-1
9618;Offaly;Rhode RWSS AToberdaly WS;251735;231669;;IE_SE_G_0049_2500_0012;14/08/14;7.1;12.8;5.5;196;173;-0.02;-0.013;20.37;0.014;-1.5;6;20;-0.2;12;8.4;1.2;17;85;-10;-5;13;-10;1;-1;6;49;-1;0.1;-1;61;-1;-1;-0.05;-1;-1;240;nd;-1
9619;Westmeath;Multifarnham;241755;262731;;IE_SH_G_0077_3200_0001;14/08/14;6.8;11.1;6.1;202;171;-0.02;-0.013;11.51;0.033;-1.5;7;14;0.2;9;7.3;0.7;7.5;100;13;-5;11;-10;1;4;8;36;-1;0.4;-1;11;1.7;2.5;-0.05;-1;-1;560;nd;-1
9620;Offaly;Rahan Tully;227435;226608;;IE_SH_G_0232_2500_0011;14/08/14;7.2;10.6;5.8;196;217;-0.02;-0.013;14.61;-0.01;-1.5;9;15;0.2;16;8.7;1.7;15;120;-10;-5;19;-10;2;-1;13;27;-1;0;-1;35;1.1;-1;-0.05;-1;-1;250;nd;-1
9621;Offaly;Sillogue Well;231697;229502;;IE_SH_G_0232_2500_0014;14/08/14;6.8;10.6;6.8;192;234;0.021;-0.013;17.71;-0.01;-1.5;7;21;0.2;18;9.6;2.6;14;140;13;-5;27;-10;1;-1;3;180;-1;0;-1;120;3.4;1;-0.05;-1;-1;220;nd;-1
